Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
102936;APRACUR DUO C/6 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;25;0;-25;R$ 8,43;-R$ 210,75;Perda
1512;ACNASE GEL 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;2;1;R$ 41,86;R$ 41,86;Sobra Justificada
764;ACNEZIL GEL 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;13;13;0;R$ 10,39; R$ -   ;Ok
60089;ACNEZIL GEL SECATIVO 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 10,28; R$ -   ;Ok
103081;ACNEZIL PROTETOR SOLAR FPS30 C/ 60G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;2;2;0;R$ 18,83; R$ -   ;Ok
103088;ACNEZIL SECATIVO BIFAS  YUZI FR 20 ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 17,04; R$ -   ;Ok
102958;ACTINE PROT SOLAR + GEL LIMP FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;1;1;0;R$ 69,44; R$ -   ;Ok
61353;ACU FRESH  COL 10ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 11,69; R$ -   ;Ok
1834;ADAPALENO 1 MG/G GEL DERM 30G (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 24,31; R$ -   ;Ok
1576;ADAPTIS 0.5 MG/ML SOL OFT 10 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 23,82; R$ -   ;Ok
64813;ADDERA CAL 1.000UI C/ 30 CP REV;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 84,28; R$ -   ;Ok
71004;ADDERA+IMUNIDADE MAX C/30 CPR;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 92,26; R$ -   ;Ok
65097;FRALDA PAMPERS PANTS GIGA XG 66 UNIDADES;PRINCIPAL > 7 - LEITES E FRALDAS > FRALDAS INFANTIS;52;50;-2;R$ 95,46;-R$ 190,92;Perda
502;ADINOS 0,5MG GEL 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 14,09; R$ -   ;Ok
61688;ADIPEPT 20 MG C/ 28 CP REV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 43,72; R$ -   ;Ok
60353;ADIPEPT 40MG C/28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;2;1;R$ 44,43;R$ 44,43;Sobra
69006;ADIPEPT 40MG C/42CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 55,37; R$ -   ;Ok
58953;ADOC  ZERO CAL  SACARINA 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 8,87; R$ -   ;Ok
57404;ADOC ADOCYL  LIQ 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 2,92; R$ -   ;Ok
57406;ADOC ADOCYL  LIQ 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 5,42; R$ -   ;Ok
57405;ADOC ADOCYL  STEVIA LIQ 80ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;7;7;0;R$ 5,54; R$ -   ;Ok
107462;ADOC LINEA STEVIA 25ML;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;2;2;0;R$ 5,66; R$ -   ;Ok
107463;ADOC LINEA STEVIA 60ML;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;3;3;0;R$ 11,14; R$ -   ;Ok
58458;ADOC LINEA SUCRALOSE 25ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 6,06; R$ -   ;Ok
58459;ADOC LINEA SUCRALOSE 75ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 11,99; R$ -   ;Ok
57408;ADOC ZERO CAL  SACARINA 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;4;4;0;R$ 5,96; R$ -   ;Ok
1673;ADOLESS 0,015MG + 0,060MG C/28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 38,83; R$ -   ;Ok
69011;ADORLAN 25MG 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 87,92; R$ -   ;Ok
688;AD-TIL GTS 20ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 18,41; R$ -   ;Ok
56090;ADVANTAN 1 MG/G CR DERM 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 67,30; R$ -   ;Ok
64240;ADVIL  MULHER 400MG C/2 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;18;18;0;R$ 4,67; R$ -   ;Ok
436;VICK INALADOR C/01UND;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;24;12;-12;R$ 15,51;-R$ 186,12;Perda
56941;VICK PYRENA CHA MEL/LIMAO C/ 1ENV;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;92;45;-47;R$ 3,67;-R$ 172,49;Perda
64239;ADVIL MULHER 400MG C/10 CAP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 21,62; R$ -   ;Ok
1418;AERODINE SPRAY 200 DOSES (TEUTO) FP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;4;4;0;R$ 17,60; R$ -   ;Ok
1787;AEROLIN SPRAY 100MCG C/200DOSES;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;253;253;0;R$ 16,79; R$ -   ;Ok
72620;AFETUS 50MG 30CP (EURO);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 73,96; R$ -   ;Ok
59813;AFOLIC 5MG C/20 CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;2;3;1;R$ 3,50;R$ 3,50;Sobra
135;AFOPIC 5MG C/20CP;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;2;2;0;R$ 3,91; R$ -   ;Ok
72841;AFRAT 150 MG C/1CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 27,09; R$ -   ;Ok
59815;AFTLIV GTS 25ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 15,18; R$ -   ;Ok
56962;AGUA BORICADA  3% C/100ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;1;1;0;R$ 2,22; R$ -   ;Ok
59534;AGUA BORICADA ADV 100ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;5;5;0;R$ 3,08; R$ -   ;Ok
1613;AGUA INGLESA 500ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 26,89; R$ -   ;Ok
71717;AGUA MICELAR BIOCAP 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 16,00; R$ -   ;Ok
60650;AGUA MICELAR CICATRICURE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 16,85; R$ -   ;Ok
119248;AGUA MICELAR CLAREADORA LABOTRAT DERMO SKIN 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 14,84; R$ -   ;Ok
65775;AGUA MICELAR DARROW ACTINE 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 24,79; R$ -   ;Ok
111468;AGUA MICELAR FACIAL MONANGE ACIDO HIALURONICO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 16,96; R$ -   ;Ok
60525;AGUA MICELAR LOREAL 5 EM 1 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 21,01; R$ -   ;Ok
69021;AGUA MICELAR NEUTROGENA HYD BOOST BIFASICA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 39,63; R$ -   ;Ok
62099;AGUA MICELAR NEUTROGENA PURIFIED SKIN 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 24,99; R$ -   ;Ok
71254;AGUA MICELAR VULT 180ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 18,55; R$ -   ;Ok
59841;AGUA MINERAL CRYSTAL C/GAS 500ML;PRINCIPAL > 6 - CONVENIÊNCIA > BEBIDAS;23;23;0;R$ 2,18; R$ -   ;Ok
59729;AGUA MINERAL CRYSTAL S/GAS 1,5L;PRINCIPAL > 6 - CONVENIÊNCIA > BEBIDAS;6;12;6;R$ 3,78;R$ 22,68;Sobra
59840;AGUA MINERAL CRYSTAL S/GAS 500ML;PRINCIPAL > 6 - CONVENIÊNCIA > BEBIDAS;24;24;0;R$ 1,98; R$ -   ;Ok
58597;AGUA OXIG ADV 10VOL SPRAY 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;7;7;0;R$ 6,11; R$ -   ;Ok
56963;AGUA OXIG AVD 10VOL  100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;29;29;0;R$ 2,43; R$ -   ;Ok
61052;AGUA OXIG CR ALYNE 20VOL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;2;2;0;R$ 2,10; R$ -   ;Ok
61053;AGUA OXIG CR ALYNE 30VOL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;2;2;0;R$ 2,16; R$ -   ;Ok
119546;AGUA OXIGENADA UNIPHAR 10V 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;1;1;0;R$ 2,12; R$ -   ;Ok
59753;AIDE 3 200UI GTS 10ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 55,19; R$ -   ;Ok
95;ALBEL 200MG/5ML C/10ML;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;1;1;0;R$ 2,53; R$ -   ;Ok
57;ALBEL 400MG C/1CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;3;3;0;R$ 1,83; R$ -   ;Ok
61072;ALBEL 400MG C/3CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;1;1;0;R$ 4,39; R$ -   ;Ok
73171;ALBENDAZOL 400MG 1CP MAST (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;13;13;0;R$ 1,19; R$ -   ;Ok
62424;ALBENDAZOL 400MG 3CP MAST (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;4;4;0;R$ 3,01; R$ -   ;Ok
65118;ADVIL 400MG ENV C/8CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;0;-3;R$ 14,56;-R$ 43,68;Ajustado
73177;ALBENDAZOL 400MG C/1 CP(MED);PRINCIPAL > 2 - GENÉRICOS > GEN RX;32;32;0;R$ 1,60; R$ -   ;Ok
73183;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;45;45;0;R$ 5,61; R$ -   ;Ok
73170;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;14;14;0;R$ 2,40; R$ -   ;Ok
73169;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;6;6;0;R$ 2,77; R$ -   ;Ok
1210;ALBOCRESIL GEL 50G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 33,57; R$ -   ;Ok
1244;ALBOCRESIL SOL 12ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 35,21; R$ -   ;Ok
61057;ALCOOL GEL ASEPLYNE  92G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;5;5;0;R$ 5,24; R$ -   ;Ok
64820;ALCOOL GEL ASEPLYNE  ALOE VERA 1L;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 20,19; R$ -   ;Ok
61376;ALCOOL GEL ASEPLYNE  NEUTRO 70% 1KG;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;4;4;0;R$ 20,28; R$ -   ;Ok
61842;ALCOOL GEL GIOVANNA BABY BLUE 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;3;3;0;R$ 16,07; R$ -   ;Ok
60178;ALCOOL GEL GIOVANNA BABY CLASSIC 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;6;6;0;R$ 15,82; R$ -   ;Ok
56194;ALEKTOS 20 MG C/ 20 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 58,71; R$ -   ;Ok
73522;ALENDRONATO DE SODIO 70MG 4CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;16;16;0;R$ 2,64; R$ -   ;Ok
118161;ALENDRONATO DE SODIO 70MG 4CP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 3,99; R$ -   ;Ok
73554;ALENDRONATO DE SODIO 70MG 4CP (LEGRAND) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;14;14;0;R$ 2,37; R$ -   ;Ok
60723;ALENIA 12/400MCG  60CPS REFIL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 119,29; R$ -   ;Ok
60418;ALERADINA  0,5MG XPE  60ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 8,74; R$ -   ;Ok
106251;ALERGOMINE 10 MG/G CR DERM 30 G;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 6,54; R$ -   ;Ok
362;ALERGOMINE 2 MG/5 ML SOL ORAL 120 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 10,29; R$ -   ;Ok
103085;ALERGOMINE ANTIALERGICO 2 MG C/ 20 CP;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 3,44; R$ -   ;Ok
66991;ALFAESTRADIOL 0,25MG/ML SOLUCAO 100ML + APLICADOR (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 70,65; R$ -   ;Ok
73197;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN ANTICONC ULT ONE;11;11;0;R$ 12,10; R$ -   ;Ok
94006;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN_ANTICONCEPCIONAL;5;5;0;R$ 9,40; R$ -   ;Ok
208;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (LEGRAND);PRINCIPAL > 2 - GENÉRICOS > GEN ANTICONC ONE;2;2;0;R$ 10,92; R$ -   ;Ok
62204;ALGIE  150MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 37,30; R$ -   ;Ok
1241;ALGINAC 1000 C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 25,92; R$ -   ;Ok
42;NEOSALDINA ENV C/ 4DRG;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;50;21;-29;R$ 5,74;-R$ 166,46;Perda
57183;PEPSAMAR ENV C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;27;0;-27;R$ 6,03;-R$ 162,81;Perda
59277;ALGO COTTONBABY DISCO 60UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > BRONZEADORES;2;2;0;R$ 7,81; R$ -   ;Ok
59437;ALGO COTTONBABY ROLO C/ 50 G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;4;4;0;R$ 5,20; R$ -   ;Ok
63553;ALGO CREMER  BOLA BCO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;2;2;0;R$ 4,77; R$ -   ;Ok
58374;ALGO CREMER BOLAS 95G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;3;3;0;R$ 7,82; R$ -   ;Ok
58370;ALGO CREMER DISCOS 50UND;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 7,94; R$ -   ;Ok
58369;ALGO CREMER HIDROFILO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 5,22; R$ -   ;Ok
58366;ALGO CREMER RL 250G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;2;2;0;R$ 21,54; R$ -   ;Ok
62313;ALGODAO BOLA  100G (MINAS);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;1;1;0;R$ 5,06; R$ -   ;Ok
107024;ALGODAO BOLA COTTONBABY BRANCA 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;5;5;0;R$ 4,63; R$ -   ;Ok
102937;ALGODAO BOLA TEXBOM 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;6;6;0;R$ 2,82; R$ -   ;Ok
57227;GASTROL ENV C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;20;0;-20;R$ 7,36;-R$ 147,20;Perda
102317;ALGODAO DISCO  DENGO 70G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;3;3;0;R$ 11,15; R$ -   ;Ok
102895;ALGODAO HIDROF TEXBOM ROLO 500G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;3;3;0;R$ 20,30; R$ -   ;Ok
102318;ALGODAO HIDROFILO ROLO 250G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;2;2;0;R$ 11,02; R$ -   ;Ok
102320;ALGODAO SAFONADO  DENGO 100G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;2;2;0;R$ 5,02; R$ -   ;Ok
111217;ALGODAO SANFONADO TEXBOM 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;9;9;0;R$ 2,73; R$ -   ;Ok
107269;ALICATE BASIC MERHEJE PINK PEROLADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > UNHAS;1;1;0;R$ 7,18; R$ -   ;Ok
58545;ALICATE MERHEJE  P/CUT BASIC LILAS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;2;2;0;R$ 7,58; R$ -   ;Ok
58782;ALICATE MERHEJE P/CUT BASIC AZUL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 7,02; R$ -   ;Ok
58547;ALICATE MERHEJE P/CUT BASIC ROSA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 7,62; R$ -   ;Ok
58546;ALICATE MERHEJE P/CUT BASIC VERDE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;4;4;0;R$ 7,59; R$ -   ;Ok
58781;ALICATE MERHEJE PROF INOX UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 21,48; R$ -   ;Ok
57420;ALICATE MUNDIAL CLASSIC 522 UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 24,93; R$ -   ;Ok
58281;ALICATE MUNDIAL COLOR ACO CARB R/577CL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;2;2;0;R$ 38,32; R$ -   ;Ok
59140;ALICATE MUNDIAL CUT PONTO VERM 171;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 10,68; R$ -   ;Ok
60047;ALICATE MUNDIAL FLEX FRAGRANCE 170;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 8,44; R$ -   ;Ok
59139;ALICATE MUNDIAL STYLE C/ ESPATULA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 8,91; R$ -   ;Ok
62086;ALIMENTADOR LOLLY SIL AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;2;2;0;R$ 15,45; R$ -   ;Ok
62087;ALIMENTADOR LOLLY SIL ROSA;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 15,70; R$ -   ;Ok
1362;ALIVIUM  GTS 100MG C/ 20 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 33,01; R$ -   ;Ok
1126;ALIVIUM  GTS 50MG C/ 30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 40,36; R$ -   ;Ok
1147;NISTATINA+OXIDO ZINCO GEN POM 60G GERMED;PRINCIPAL > 2 - GENÉRICOS > GEN OTC SEM ONE;451;431;-20;R$ 7,33;-R$ 146,60;Perda
56123;ALLEGRA 120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 63,40; R$ -   ;Ok
70971;ALLEGRA 120MG C/2CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 14,04; R$ -   ;Ok
56489;ALLEGRA 180MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 94,73; R$ -   ;Ok
1328;ALLEGRA 60MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 34,44; R$ -   ;Ok
56138;ALLEGRA D 60/120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 54,34; R$ -   ;Ok
56240;ALLEGRA XPE 150ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 67,67; R$ -   ;Ok
1196;ALLEGRA XPE 60ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 29,05; R$ -   ;Ok
72196;ALLEGRA XPE 60ML COM SERINGA;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 29,06; R$ -   ;Ok
1200;ALLESTRA 20 0,02MG + 0,075MG C/ 21DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 30,76; R$ -   ;Ok
1403;ALLEXOFEDRIN 120MG C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;5;5;0;R$ 14,58; R$ -   ;Ok
1827;ALLEXOFEDRIN 180MG C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;5;5;0;R$ 21,28; R$ -   ;Ok
